"Nces Id","School Level","School District","School Name","School County",Phone,Address,City,State,Zip,"School Type","State Fips","Low Grade","High Grade","Students Ug","Students Prek","Students K","Students 1","Students 2","Students 3","Students 4","Students 5","Students 6","Students 7","Students 8","Students 9","Students 10","Students 11","Students 12","Operational Status",Latitude,Longitude,"State School Id","State District Id","Total Male","Total Female","Total American Indian Alaskan","Total Asian","Total Black","Total Hispanic","Total White","Free Lunch Eligible","Reduce Price Lunch Eligible","Free & Reduced Lunch Total","Student Teacher Ratio","Full Time Equivalent Teachers","Local Education Agency Id","Local School Id","Mailing Address","Mailing City","Mailing State","Mailing Zip","Mailing Zip4",Zip4,"Union Identification Number","Urban Locale Code","Ansi Fips County Number","District Code 113","District Code 112","Bureau Of Indian","Offered Ug","Offered Prek","Offered K","Offered 1","Offered 2","Offered 3","Offered 4","Offered 5","Offered 6","Offered 7","Offered 8","Offered 9","Offered 10","Offered 11","Offered 12","Title 1 Status","Title 1 Eligible","Title 1 School Wide","Magnet School","Charter School","Shared Time School","Count Free Lunch","Count Reduced Lunch","Total Free & Reduced Lunch","Total Pacific","Total 2race","Total Students"
530048000120,Elementary,"Bethel School District","Bethel Middle School","Pierce County","(253) 683-7200","22201 38th Avenue East",Spanaway,WA,98387,"Regular school",53,06,08,,,,,,,,,194,218,223,0,,,,"Currently operational",47.0582,-122.379,27403-3250,27403,326,309,8,29,71,92,355,266,68,334,20.2,31.37,5300480,00120,"22201 38th Avenue East",Spanaway,WA,98387,6827,6827,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,No,,,No,,266,68,334,25,55,635
530048000121,Elementary,"Bethel School District","Chester H Thompson Elementary","Pierce County","(253) 683-5800","303 159th St E",Tacoma,WA,98445,"Regular school",53,KG,05,,0,107,89,89,101,81,87,0,,,,,,,"Currently operational",47.1123,-122.427,27403-3649,27403,259,295,2,11,57,150,194,275,98,373,16.3,34.01,5300480,00121,"303 159th St E",Tacoma,WA,98445,1199,1199,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,275,98,373,53,87,554
530048000122,Elementary,"Bethel School District","Clover Creek Elementary","Pierce County","(253) 683-7800","16715 36th Avenue East",Tacoma,WA,98446,"Regular school",53,PK,05,,0,104,121,116,134,103,96,0,,,,,,,"Currently operational",47.1033,-122.38,27403-2576,27403,362,312,4,28,56,106,350,206,91,297,17.2,39.08,5300480,00122,"16715 36th Avenue East",Tacoma,WA,98446,1399,1399,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,206,91,297,33,97,674
530048000123,Elementary,"Bethel School District","Elk Plain School of Choice","Pierce County","(253) 638-7900","22015 22nd Avenue East",Spanaway,WA,98397,"Regular school",53,KG,07,,0,49,57,57,84,84,92,72,49,,,,,,"Currently operational",47.0564,-122.399,27403-2877,27403,264,280,4,19,44,77,331,109,60,169,19.4,28,5300480,00123,"22015 22nd Ave E",Spanaway,WA,98397,7511,7511,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,No,,,No,,109,60,169,2,67,544
530048000124,Elementary,"Bethel School District","Kapowsin Elementary","Pierce County","(253) 683-8600","10412 264th Street East",Graham,WA,98338,"Regular school",53,KG,05,,0,60,65,68,78,68,66,0,,,,,,,"Currently operational",47.0159,-122.293,27403-2748,27403,221,184,3,3,5,26,319,131,31,162,18.9,21.45,5300480,00124,"10412 264th St E",Graham,WA,98338,8795,8795,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,131,31,162,3,46,405
530048000126,Elementary,"Bethel School District","Roy Elementary","Pierce County","(253) 683-5100","340 Peterson St",Roy,WA,98580,"Regular school",53,KG,05,,0,47,56,49,45,46,46,0,,,,,,,"Currently operational",47.0015,-122.542,27403-2543,27403,147,142,1,2,2,28,221,123,28,151,14.3,20.15,5300480,00126,"PO Box 238",Roy,WA,98580,0238,0238,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,123,28,151,0,35,289
530048000127,Elementary,"Bethel School District","Spanaway Elementary","Pierce County","(253) 683-5300","215 166th Street South",Spanaway,WA,98387,"Regular school",53,PK,05,,1,64,64,57,54,53,44,0,,,,,,,"Currently operational",47.1072,-122.436,27403-2399,27403,173,164,5,8,33,56,162,160,28,188,13.7,24.59,5300480,00127,"215 166th St S",Spanaway,WA,98387,8624,8624,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,160,28,188,5,68,337
530048000595,Elementary,"Bethel School District","Frontier Middle School","Pierce County","(253) 683-8300","22110 108th Avenue East",Graham,WA,98338,"Regular school",53,06,08,,,,,,,,,239,244,239,0,,,,"Currently operational",47.0556,-122.288,27403-4407,27403,390,332,14,24,26,84,530,209,66,275,22.3,32.43,5300480,00595,"22110 108th Ave E",Graham,WA,98338,8871,8871,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,No,,,No,,209,66,275,6,38,722
530048001748,Elementary,"Bethel School District","Evergreen Elementary","Pierce County","(253) 683-8200","1311 172nd Street East",Spanaway,WA,98387,"Regular school",53,KG,05,,0,78,87,86,89,74,84,0,,,,,,,"Currently operational",47.1015,-122.412,27403-4099,27403,258,240,5,38,36,121,193,240,78,318,16.5,30.2,5300480,01748,"1311 172nd St E",Spanaway,WA,98387,5916,5916,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,240,78,318,47,58,498
530048001749,Elementary,"Bethel School District","Naches Trail Elementary","Pierce County","(253) 683-8700","15305 Waller Road East",Tacoma,WA,98446,"Regular school",53,KG,05,,0,82,74,73,109,108,97,0,,,,,,,"Currently operational",47.1175,-122.388,27403-4102,27403,278,265,10,23,34,62,295,177,43,220,17.8,30.57,5300480,01749,"15305 Waller Road E",Tacoma,WA,98446,1533,1533,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,177,43,220,22,97,543
530048001750,Elementary,"Bethel School District","Shining Mountain Elementary","Pierce County","(253) 683-5200","21615 38th Avenue East",Spanaway,WA,98387,"Regular school",53,KG,05,,0,112,115,141,105,107,99,0,,,,,,,"Currently operational",47.0601,-122.378,27403-4103,27403,363,316,3,25,26,176,301,303,81,384,16.9,40.1,5300480,01750,"21615 38th Ave E",Spanaway,WA,98387,6827,6827,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,303,81,384,33,115,679
530048001925,Elementary,"Bethel School District","Rocky Ridge Elementary","Pierce County","(253) 683-5000","6514 260th Street East",Graham,WA,98338,"Regular school",53,KG,05,,0,77,93,86,69,75,88,0,,,,,,,"Currently operational",47.0198,-122.345,27403-4227,27403,237,251,5,6,10,87,337,219,49,268,16.3,29.9,5300480,01925,"6514 260th St E",Graham,WA,98338,9648,9648,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,219,49,268,6,37,488
530048002202,Elementary,"Bethel School District","Camas Prairie Elementary","Pierce County","(253) 683-7400","320 176th Street East",Spanaway,WA,98387,"Regular school",53,KG,05,,0,86,102,107,111,95,92,0,,,,,,,"Currently operational",47.0963,-122.427,27403-4296,27403,330,263,6,38,65,87,293,234,76,310,16.6,35.8,5300480,02202,"320 176th St E",Spanaway,WA,98387,8322,8322,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,234,76,310,33,71,593
530048002203,Elementary,"Bethel School District","Graham Elementary","Pierce County","(253) 683-8500","10026 204th Street East",Graham,WA,98338,"Regular school",53,PK,05,,2,120,123,126,131,116,115,0,,,,,,,"Currently operational",47.0703,-122.297,27403-4297,27403,377,356,4,19,27,80,492,149,68,217,19.5,37.5,5300480,02203,"10026 204th St E",Graham,WA,98338,9216,9216,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,149,68,217,10,101,733
530048002250,Elementary,"Bethel School District","Centennial Elementary Bethel","Pierce County","(253) 683-7700","24323 54th Avenue East",Graham,WA,98338,"Regular school",53,KG,05,,0,84,72,79,69,74,64,0,,,,,,,"Currently operational",47.0358,-122.356,27403-4331,27403,240,202,1,7,15,57,308,201,43,244,14.6,30.3,5300480,02250,"24323 54th Ave E",Graham,WA,98338,9549,9549,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,201,43,244,10,44,442
530048002282,Elementary,"Bethel School District","Shining Mountain Preschool","Pierce County","(253) 536-7227","21917 38th Ave E",Spanaway,WA,98387,"Regular school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.0596,-122.379,27403-1564,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,02282,"21917 38th Ave E",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048002430,Elementary,"Bethel School District","Pioneer Valley Elementary","Pierce County","(253) 683-8900","7315 Eustis Hunt Road",Spanaway,WA,98387,"Regular school",53,PK,05,,1,68,78,82,88,75,72,0,,,,,,,"Currently operational",47.0708,-122.33,27403-4381,27403,254,210,4,14,28,59,274,129,60,189,16.6,28,5300480,02430,"7315 Eustis Hunt Rd",Spanaway,WA,98387,5305,5305,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,129,60,189,20,65,464
530048002747,Elementary,"Bethel School District","North Star Elementary","Pierce County","(253) 683-8800","7719 224th Street East",Graham,WA,98338,"Regular school",53,KG,05,,0,76,83,92,68,87,77,0,,,,,,,"Currently operational",47.0546,-122.328,27403-4538,27403,249,234,3,11,25,63,298,152,49,201,16,30.21,5300480,02747,"7719 224th St E",Graham,WA,98338,9216,9216,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,152,49,201,9,74,483
530048003002,Elementary,"Bethel School District","Sped Preschool","Pierce County","(253) 683-6965","516 176th St E",Spanaway,WA,98387,"Special education school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.0968,-122.425,27403-5025,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03002,"516 176th St E",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003004,Elementary,"Bethel School District","Spanaway Lake High School Preschool","Pierce County","(253) 683-6965","1305 168th St E",Spanaway,WA,98387,"Special education school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.1057,-122.412,27403-5036,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03004,"1305 168th St E",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003091,Elementary,"Bethel School District","Thompson Preschool","Pierce County","(206) 539-6078","15616 5th Ave E",Tacoma,WA,98445,"Regular school",53,PK,PK,,253,,,,,,,,,,,,,,"Currently operational",47.1129,-122.426,27403-1560,27403,173,80,3,5,14,35,166,125,3,128,,,5300480,03091,"15616 5th Ave E",Tacoma,WA,98445,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,,,No,,125,3,128,6,24,253
530048003117,Elementary,"Bethel School District","Pioneer Valley Preschool","Pierce County","(253) 683-6922","7315 Eustis Hunt Rd",Spanaway,WA,98387,"Regular school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.0708,-122.33,27403-1943,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03117,"7315 Eustis Hunt Rd",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003119,Elementary,"Bethel School District","Elk Plain Head Start","Pierce County","(253) 683-6922","22015 22nd Ave E",Spanaway,WA,98387,"Regular school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.0565,-122.399,27403-1945,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03119,"22015 22nd Ave E",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003158,Elementary,"Bethel School District","Cougar Mountain Middle School","Pierce County","(253) 683-8000","5108 260th St. East",Graham,WA,98338,"Regular school",53,06,08,,,,,,,,,195,180,203,0,,,,"Currently operational",47.0195,-122.362,27403-4578,27403,311,267,13,28,19,56,430,204,74,278,19.6,29.5,5300480,03158,"5108 260th St E",Graham,WA,98338,,,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,No,,,No,,204,74,278,5,27,578
530048003215,Elementary,"Bethel School District","Eceap W","Pierce County","(253) 683-6931","516 176th St E",Spanaway,WA,98387,"Regular school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.0968,-122.425,27403-5127,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03215,"516 176th St E",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003248,Elementary,"Bethel School District","Spanaway Elementary Preschool","Pierce County","(253) 683-6923","215 166th St S",Spanaway,WA,98387,"Special education school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.1071,-122.436,27403-5141,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03248,"215 166th St S",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003253,Elementary,"Bethel School District","Spanaway Elementary Eceap","Pierce County","(253) 683-6923","215 166th St S",Spanaway,WA,98387,"Special education school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.1071,-122.436,27403-5140,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03253,"215 166th St S",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530048003272,Elementary,"Bethel School District","Frederickson Elementary","Pierce County","(253) 683-6300","17418 74th Ave E",Puyallup,WA,98375,"Regular school",53,PK,05,,0,89,105,109,90,97,110,0,,,,,,,"Currently operational",47.0993,-122.332,27403-5159,27403,297,303,5,16,42,163,293,204,64,268,16.6,36.15,5300480,03272,"17418 74th Ave E",Puyallup,WA,98375,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,204,64,268,16,65,600
530048003288,Elementary,"Bethel School District","Nelson Elementary School","Pierce County","(253) 683-6000","22109 108th Ave E",Graham,WA,98375,"Regular school",53,PK,05,,0,90,93,91,99,103,99,0,,,,,,,"Currently operational",47.0548,-122.286,27403-5160,27403,276,299,7,8,12,98,372,161,46,207,16.9,33.97,5300480,03288,"22109 108th Ave E",Graham,WA,98375,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,161,46,207,11,67,575
530048003343,Elementary,"Bethel School District","Liberty Middle School","Pierce County","(253) 683-6500","7311 Eustis-hunt Rd E",Spanaway,WA,98387,"Regular school",53,06,08,,,,,,,,,229,199,274,0,,,,"Currently operational",47.0706,-122.331,27403-5206,27403,391,311,7,40,58,104,424,211,90,301,21.4,32.8,5300480,03343,"7311 Eustis-hunt Rd E",Spanaway,WA,98387,,,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,211,90,301,17,52,702
530048003433,Elementary,"Bethel School District","Birth to Three","Pierce County","(253) 683-6923","516 176th St E",Spanaway,WA,98387,"Regular school",53,PK,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.0968,-122.425,27403-5288,27403,0,0,0,0,0,0,0,0,0,0,,,5300480,03433,"516 176th St E",Spanaway,WA,98387,,,0,,53053,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
530087000166,Elementary,"Carbonado School District","Carbonado Historical School 19","Pierce County","(360) 829-0121","427 4th St",Carbonado,WA,98323,"Regular school",53,PK,08,,2,17,18,20,21,19,17,25,23,17,,,,,"Currently operational",47.0814,-122.054,27019-2466,27019,93,86,0,1,0,9,163,48,5,53,15.6,11.5,5300870,00166,"427 4th St",Carbonado,WA,98323,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,No,,,No,,48,5,53,0,6,179
530141000158,Elementary,"Clover Park School District","Tillicum Elementary School","Pierce County","(253) 583-5370","8514 Maple St SW",Lakewood,WA,98498,"Regular school",53,PK,05,,2,65,58,54,69,67,54,,,,,,,,"Currently operational",47.1251,-122.553,27400-2651,27400,205,164,4,13,36,132,89,303,7,310,17.6,21,5301410,00158,"8514 Maple St SW",Lakewood,WA,98498,2398,2398,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,303,7,310,34,61,369
530141000246,Elementary,"Clover Park School District","Beachwood Elementary School","Pierce County","(253) 583-5260","8890 Concord Avenue","Jblm Lewis Main",WA,98433,"Regular school",53,PK,05,,2,63,62,52,53,44,36,,,,,,,,"Currently operational",47.12,-122.587,27400-3454,27400,153,159,0,12,29,67,145,54,109,163,17.3,18,5301410,00246,"8890 Concord Avenue","Jblm Lewis Main",WA,98433,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,54,109,163,7,52,312
530141000247,Elementary,"Clover Park School District","Carter Lake Elementary School","Pierce County","(253) 583-5210","3415 Lincoln Blvd SW",Tacoma,WA,98439,"Regular school",53,PK,05,,21,85,89,66,62,59,58,,,,,,,,"Currently operational",47.1278,-122.522,27400-3457,27400,236,204,1,16,51,90,228,97,116,213,19.1,23,5301410,00247,"3415 Lincoln Blvd SW",Tacoma,WA,98439,2299,2299,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,97,116,213,7,47,440
530141000251,Elementary,"Clover Park School District","Custer Elementary School","Pierce County","(253) 583-5230","7801 Steilacoom Blvd SW",Lakewood,WA,98498,"Regular school",53,PK,05,,32,51,46,54,51,44,44,,,,,,,,"Currently operational",47.1807,-122.541,27400-2943,27400,181,141,0,15,63,76,136,252,9,261,15,21.5,5301410,00251,"7801 Steilacoom Blvd SW",Lakewood,WA,98498,6198,6198,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,252,9,261,17,15,322
530141000252,Elementary,"Clover Park School District","Dower Elementary School","Pierce County","(253) 583-5240","7817 Dower Rd West",Lakewood,WA,98499,"Regular school",53,PK,05,,1,51,55,34,43,61,48,,,,,,,,"Currently operational",47.1859,-122.523,27400-3455,27400,161,132,2,17,49,77,80,218,15,233,14.6,20,5301410,00252,"7817 Dower Rd West",Lakewood,WA,98499,2333,2333,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,218,15,233,13,55,293
530141000256,Elementary,"Clover Park School District","Hillside Elementary School","Pierce County","(253) 583-5280","Garcia Blvd and Magnolia Blvd","Fort Lewis",WA,98433,"Regular school",53,PK,05,,25,92,96,105,77,82,53,,,,,,,,"Currently operational",47.1044,-122.571,27400-3298,27400,269,261,9,18,84,160,190,221,173,394,17.7,30,5301410,00256,"Garcia Blvd and Magnolia Blvd","Fort Lewis",WA,98433,1235,1235,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,221,173,394,18,51,530
530141000257,Elementary,"Clover Park School District","Hudtloff Middle School","Pierce County","(253) 583-5400","8102 Phillips Road",Lakewood,WA,98498,"Regular school",53,06,08,,,,,,,,,233,238,276,,,,,"Currently operational",47.1833,-122.538,27400-3248,27400,381,366,5,35,82,265,241,416,103,519,18.9,39.5,5301410,00257,"8102 Phillips Road",Lakewood,WA,98498,6399,6399,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,416,103,519,26,93,747
530141000258,Elementary,"Clover Park School District","Idlewild Elementary School","Pierce County","(253) 583-5290","10806 Idlewild Rd SW",Lakewood,WA,98498,"Regular school",53,PK,05,,1,79,74,86,75,89,69,,,,,,,,"Currently operational",47.1589,-122.545,27400-3117,27400,258,215,1,21,26,83,252,159,51,210,17.5,27,5301410,00258,"10806 Idlewild Rd SW",Lakewood,WA,98498,5613,5613,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,159,51,210,2,88,473
530141000260,Elementary,"Clover Park School District","Lake Louise Elementary School","Pierce County","(253) 583-5310","11014 Holden Rd SW",Lakewood,WA,98498,"Regular school",53,PK,05,,1,78,63,77,74,57,59,,,,,,,,"Currently operational",47.1572,-122.57,27400-3351,27400,201,208,2,6,28,106,144,304,17,321,18.2,22.5,5301410,00260,"11014 Holden Rd SW",Lakewood,WA,98498,2999,2999,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,304,17,321,23,100,409
530141000262,Elementary,"Clover Park School District","Lakeview Hope Academy","Pierce County","(253) 583-5320","10501 47th Ave SW",Lakewood,WA,98499,"Regular school",53,PK,05,,0,135,124,120,121,102,110,,,,,,,,"Currently operational",47.1614,-122.499,27400-2652,27400,358,354,1,26,79,398,100,599,17,616,15.8,45,5301410,00262,"10501 47th Ave SW",Lakewood,WA,98499,3712,3712,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,599,17,616,39,69,712
530141000263,Elementary,"Clover Park School District","Lochburn Middle School","Pierce County","(253) 583-5420","5431 Steilacoom Blvd SW",Lakewood,WA,98499,"Regular school",53,06,08,,,,,,,,,182,185,179,,,,,"Currently operational",47.1788,-122.512,27400-3602,27400,287,259,1,35,81,205,108,432,70,502,16.9,32.3,5301410,00263,"5431 Steilacoom Blvd SW",Lakewood,WA,98499,3122,3122,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,432,70,502,45,71,546
530141000264,Elementary,"Clover Park School District","Mann Middle School","Pierce County","(253) 583-5440","11509 Holden Rd SW",Lakewood,WA,98498,"Regular school",53,06,08,,,,,,,,,142,133,132,,,,,"Currently operational",47.153,-122.567,27400-3297,27400,214,193,3,20,40,88,184,161,78,239,18.5,22,5301410,00264,"11509 Holden Rd SW",Lakewood,WA,98498,2899,2899,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,161,78,239,22,50,407
530141000265,Elementary,"Clover Park School District","Oakbrook Elementary School","Pierce County","(253) 583-5330","7802 83rd Ave SW",Lakewood,WA,98498,"Regular school",53,PK,05,,30,43,48,54,57,51,49,,,,,,,,"Currently operational",47.186,-122.549,27400-3763,27400,176,156,2,22,39,73,139,161,48,209,16.2,20.5,5301410,00265,"7802 83rd Ave SW",Lakewood,WA,98498,6299,6299,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,161,48,209,14,43,332
530141000270,Elementary,"Clover Park School District","Tyee Park Elementary School","Pierce County","(253) 583-5380","11920 Seminole Rd SW",Lakewood,WA,98499,"Regular school",53,PK,05,,0,78,79,72,90,53,78,,,,,,,,"Currently operational",47.1491,-122.508,27400-3249,27400,227,223,0,9,53,193,98,387,0,387,16.1,28,5301410,00270,"11920 Seminole Rd SW",Lakewood,WA,98499,4939,4939,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,387,0,387,27,70,450
530141000272,Elementary,"Clover Park School District","Woodbrook Middle School","Pierce County","(253) 583-5460","14920 Spring St",Lakewood,WA,98439,"Regular school",53,06,08,,,,,,,,,166,169,136,,,,,"Currently operational",47.1219,-122.538,27400-3500,27400,255,216,1,19,64,147,174,235,159,394,17.4,27,5301410,00272,"14920 Spring St",Lakewood,WA,98439,1129,1129,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,No,,,No,,235,159,394,26,40,471
530141001897,Elementary,"Clover Park School District","Oak Grove","Pierce County","(253) 756-2522","8805 Steilacoom Blvd SW",Lakewood,WA,98498,"Regular school",53,KG,07,,,0,0,2,3,1,5,4,1,,,,,,"Currently operational",47.1803,-122.558,27400-3910,27400,11,5,0,0,5,0,11,3,0,3,9.7,1.65,5301410,01897,"8805 Steilacoom Blvd SW",Lakewood,WA,98498,4771,4771,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,No,,,No,,3,0,3,0,0,16
530141002438,Elementary,"Clover Park School District","Evergreen Elementary School","Pierce County","(253) 583-5250","9010 Blaine Ave","Fort Lewis",WA,98433,"Regular school",53,PK,05,,49,89,91,97,73,43,47,,,,,,,,"Currently operational",47.1143,-122.561,27400-4396,27400,286,203,0,19,45,127,244,155,158,313,14,35,5301410,02438,"9010 Blaine Ave","Fort Lewis",WA,98433,1570,1570,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,155,158,313,24,30,489
530141002581,Elementary,"Clover Park School District","Park Lodge Elementary School","Pierce County","(253) 583-5350","6300 100th St SW",Lakewood,WA,98499,"Regular school",53,PK,05,,0,80,77,76,59,64,59,,,,,,,,"Currently operational",47.1658,-122.522,27400-2189,27400,208,207,1,12,59,175,94,375,0,375,16,26,5301410,02581,"6300 100th St SW",Lakewood,WA,98499,1766,1766,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,375,0,375,12,62,415
530141002861,Elementary,"Clover Park School District","Re-Entry Middle School","Pierce County","(253) 583-5390","5431 Steilacoom Blvd SW",Lakewood,WA,98499,"Other/Alternative school",53,06,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.176,-122.507,27400-1881,27400,0,0,0,0,0,0,0,0,0,0,,,5301410,02861,"5431 Steilacoom Blvd SW",Lakewood,WA,98499,1341,1341,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Not,,,No,,0,0,0,0,0,0
